New Training Session, Net Version 50 
Epoch, iterations, Running Loss, Lowest Running Loss, Mark Number 
117, 999, 129.68594360351562, 68.08893585205078, 2 
118, 999, 117.80003356933594, 68.08893585205078, 2 
119, 999, 123.69420623779297, 68.08893585205078, 2 
120, 999, 122.62403106689453, 68.08893585205078, 2 
121, 999, 132.66070556640625, 68.08893585205078, 2 
122, 999, 115.78355407714844, 68.08893585205078, 2 
123, 999, 118.69538116455078, 68.08893585205078, 2 
124, 999, 116.59843444824219, 68.08893585205078, 2 
125, 999, 93.79013061523438, 68.08893585205078, 2 
126, 999, 146.57986450195312, 68.08893585205078, 2 
127, 999, 132.85816955566406, 68.08893585205078, 2 
128, 999, 158.66297912597656, 68.08893585205078, 2 
129, 999, 125.58596801757812, 68.08893585205078, 2 
130, 999, 136.6442108154297, 68.08893585205078, 2 
131, 999, 125.74005126953125, 68.08893585205078, 2 
132, 999, 128.62249755859375, 68.08893585205078, 2 
133, 999, 115.64544677734375, 68.08893585205078, 2 
134, 999, 114.76815032958984, 68.08893585205078, 2 
135, 999, 117.82789611816406, 68.08893585205078, 2 
136, 999, 132.66598510742188, 68.08893585205078, 2 
137, 999, 145.75074768066406, 68.08893585205078, 2 
138, 999, 120.70988464355469, 68.08893585205078, 2 
139, 999, 137.6394805908203, 68.08893585205078, 2 
140, 999, 126.77924346923828, 68.08893585205078, 2 
141, 999, 136.61178588867188, 68.08893585205078, 2 
142, 999, 107.73927307128906, 68.08893585205078, 2 
143, 999, 147.56246948242188, 68.08893585205078, 2 
144, 999, 141.5594024658203, 68.08893585205078, 2 
145, 999, 150.75360107421875, 68.08893585205078, 2 
146, 999, 145.64401245117188, 68.08893585205078, 2 
147, 999, 136.48666381835938, 68.08893585205078, 2 
148, 999, 106.4776611328125, 68.08893585205078, 2 
149, 999, 146.40797424316406, 68.08893585205078, 2 
150, 999, 160.47433471679688, 68.08893585205078, 2 
151, 999, 137.39190673828125, 68.08893585205078, 2 
152, 999, 131.53082275390625, 68.08893585205078, 2 
153, 999, 141.70872497558594, 68.08893585205078, 2 
154, 999, 135.53640747070312, 68.08893585205078, 2 
155, 999, 126.51029205322266, 68.08893585205078, 2 
156, 999, 118.7453384399414, 68.08893585205078, 2 
157, 999, 158.5435791015625, 68.08893585205078, 2 
158, 999, 120.68895721435547, 68.08893585205078, 2 
159, 999, 155.4444580078125, 68.08893585205078, 2 
160, 999, 149.47000122070312, 68.08893585205078, 2 
161, 999, 138.5568084716797, 68.08893585205078, 2 
162, 999, 148.4781036376953, 68.08893585205078, 2 
163, 999, 124.64689636230469, 68.08893585205078, 2 
164, 999, 140.63096618652344, 68.08893585205078, 2 
165, 999, 138.60366821289062, 68.08893585205078, 2 
166, 999, 122.6597671508789, 68.08893585205078, 2 
167, 999, 122.67143249511719, 68.08893585205078, 2 
168, 999, 165.40060424804688, 68.08893585205078, 2 
169, 999, 141.62002563476562, 68.08893585205078, 2 
170, 999, 167.64697265625, 68.08893585205078, 2 
171, 999, 138.9025115966797, 68.08893585205078, 2 
172, 999, 156.6766815185547, 68.08893585205078, 2 
173, 999, 159.68203735351562, 68.08893585205078, 2 
174, 999, 124.77030944824219, 68.08893585205078, 2 
175, 999, 129.7237091064453, 68.08893585205078, 2 
176, 999, 127.76407623291016, 68.08893585205078, 2 
177, 999, 106.85966491699219, 68.08893585205078, 2 
178, 999, 135.69992065429688, 68.08893585205078, 2 
179, 999, 128.57708740234375, 68.08893585205078, 2 
180, 999, 114.80653381347656, 68.08893585205078, 2 
181, 999, 145.64874267578125, 68.08893585205078, 2 
182, 999, 159.80108642578125, 68.08893585205078, 2 
183, 999, 126.77448272705078, 68.08893585205078, 2 
184, 999, 162.67413330078125, 68.08893585205078, 2 
185, 999, 125.67842864990234, 68.08893585205078, 2 
186, 999, 137.52316284179688, 68.08893585205078, 2 
187, 999, 104.83222961425781, 68.08893585205078, 2 
188, 999, 138.66941833496094, 68.08893585205078, 2 
189, 999, 147.91888427734375, 68.08893585205078, 2 
190, 999, 132.69522094726562, 68.08893585205078, 2 
191, 999, 121.87223052978516, 68.08893585205078, 2 
192, 999, 124.80987548828125, 68.08893585205078, 2 
193, 999, 117.83399963378906, 68.08893585205078, 2 
194, 999, 122.95411682128906, 68.08893585205078, 2 
195, 999, 134.81321716308594, 68.08893585205078, 2 
196, 999, 130.7009735107422, 68.08893585205078, 2 
197, 999, 126.76821899414062, 68.08893585205078, 2 
198, 999, 119.795654296875, 68.08893585205078, 2 
199, 999, 132.79742431640625, 68.08893585205078, 2 
200, 999, 120.65214538574219, 68.08893585205078, 2 
201, 999, 143.7015380859375, 68.08893585205078, 2 
202, 999, 149.67669677734375, 68.08893585205078, 2 
203, 999, 155.8209228515625, 68.08893585205078, 2 
204, 999, 116.53034973144531, 68.08893585205078, 2 
205, 999, 150.80227661132812, 68.08893585205078, 2 
206, 999, 169.68649291992188, 68.08893585205078, 2 
207, 999, 132.73297119140625, 68.08893585205078, 2 
208, 999, 100.01226806640625, 68.08893585205078, 2 
209, 999, 130.807373046875, 68.08893585205078, 2 
210, 999, 183.42922973632812, 68.08893585205078, 2 
211, 999, 147.82293701171875, 68.08893585205078, 2 
212, 999, 124.7594223022461, 68.08893585205078, 2 
213, 999, 114.8134536743164, 68.08893585205078, 2 
214, 999, 127.89395141601562, 68.08893585205078, 2 
215, 999, 131.7474365234375, 68.08893585205078, 2 
216, 999, 147.66030883789062, 68.08893585205078, 2 
217, 999, 177.68585205078125, 68.08893585205078, 2 
218, 999, 279.66558837890625, 68.08893585205078, 2 
219, 999, 125.63086700439453, 68.08893585205078, 2 
220, 999, 138.69190979003906, 68.08893585205078, 2 
221, 999, 119.69925689697266, 68.08893585205078, 2 
222, 999, 144.82061767578125, 68.08893585205078, 2 
223, 999, 171.55224609375, 68.08893585205078, 2 
224, 999, 133.74038696289062, 68.08893585205078, 2 
225, 999, 130.8275604248047, 68.08893585205078, 2 
226, 999, 121.94478607177734, 68.08893585205078, 2 
227, 999, 146.91322326660156, 68.08893585205078, 2 
228, 999, 142.79608154296875, 68.08893585205078, 2 
229, 999, 141.07286071777344, 68.08893585205078, 2 
230, 999, 138.88375854492188, 68.08893585205078, 2 
231, 999, 135.8762969970703, 68.08893585205078, 2 
232, 999, 102.18319702148438, 68.08893585205078, 2 
233, 999, 138.8924102783203, 68.08893585205078, 2 
234, 999, 140.0654296875, 68.08893585205078, 2 
235, 999, 170.84449768066406, 68.08893585205078, 2 
236, 999, 119.89059448242188, 68.08893585205078, 2 
237, 999, 139.92564392089844, 68.08893585205078, 2 
238, 999, 150.98744201660156, 68.08893585205078, 2 
239, 999, 127.05296325683594, 68.08893585205078, 2 
240, 999, 155.64785766601562, 68.08893585205078, 2 
241, 999, 124.99305725097656, 68.08893585205078, 2 
242, 999, 126.09165954589844, 68.08893585205078, 2 
243, 999, 148.83348083496094, 68.08893585205078, 2 
244, 999, 166.05593872070312, 68.08893585205078, 2 
245, 999, 133.84228515625, 68.08893585205078, 2 
246, 999, 125.69742584228516, 68.08893585205078, 2 
247, 999, 158.02430725097656, 68.08893585205078, 2 
248, 999, 162.85311889648438, 68.08893585205078, 2 
249, 999, 139.78851318359375, 68.08893585205078, 2 
250, 999, 146.0378875732422, 68.08893585205078, 2 
251, 999, 160.7201385498047, 68.08893585205078, 2 
252, 999, 147.97116088867188, 68.08893585205078, 2 
253, 999, 142.86097717285156, 68.08893585205078, 2 
254, 999, 162.03158569335938, 68.08893585205078, 2 
255, 999, 159.90257263183594, 68.08893585205078, 2 
256, 999, 151.92201232910156, 68.08893585205078, 2 
257, 999, 115.98497009277344, 68.08893585205078, 2 
258, 999, 123.07086181640625, 68.08893585205078, 2 
259, 999, 130.14239501953125, 68.08893585205078, 2 
260, 999, 105.23014068603516, 68.08893585205078, 2 
261, 999, 144.9801025390625, 68.08893585205078, 2 
262, 999, 123.89490509033203, 68.08893585205078, 2 
263, 999, 151.93231201171875, 68.08893585205078, 2 
264, 999, 104.04450988769531, 68.08893585205078, 2 
265, 999, 92.26358795166016, 68.08893585205078, 2 
266, 999, 140.01417541503906, 68.08893585205078, 2 
267, 999, 111.33113098144531, 68.08893585205078, 2 
268, 999, 132.9825897216797, 68.08893585205078, 2 
269, 999, 170.86160278320312, 68.08893585205078, 2 
270, 999, 146.9580078125, 68.08893585205078, 2 
271, 999, 137.10516357421875, 68.08893585205078, 2 
272, 999, 130.16160583496094, 68.08893585205078, 2 
273, 999, 168.9383544921875, 68.08893585205078, 2 
274, 999, 163.91094970703125, 68.08893585205078, 2 
275, 999, 155.731689453125, 68.08893585205078, 2 
276, 999, 148.13731384277344, 68.08893585205078, 2 
277, 999, 143.0956573486328, 68.08893585205078, 2 
278, 999, 147.14556884765625, 68.08893585205078, 2 
279, 999, 131.103759765625, 68.08893585205078, 2 
280, 999, 137.1782684326172, 68.08893585205078, 2 
281, 999, 150.11260986328125, 68.08893585205078, 2 
282, 999, 143.93283081054688, 68.08893585205078, 2 
283, 999, 153.10194396972656, 68.08893585205078, 2 
284, 999, 133.01319885253906, 68.08893585205078, 2 
285, 999, 149.93251037597656, 68.08893585205078, 2 
286, 999, 134.16061401367188, 68.08893585205078, 2 
287, 999, 130.236572265625, 68.08893585205078, 2 
288, 999, 184.93600463867188, 68.08893585205078, 2 
289, 999, 120.8331527709961, 68.08893585205078, 2 
290, 999, 122.20204162597656, 68.08893585205078, 2 
291, 999, 144.12652587890625, 68.08893585205078, 2 
292, 999, 152.05165100097656, 68.08893585205078, 2 
293, 999, 149.02732849121094, 68.08893585205078, 2 
294, 999, 148.0123291015625, 68.08893585205078, 2 
295, 999, 150.9998321533203, 68.08893585205078, 2 
296, 999, 181.0373992919922, 68.08893585205078, 2 
297, 999, 189.81491088867188, 68.08893585205078, 2 
298, 999, 115.30685424804688, 68.08893585205078, 2 
299, 999, 127.17033386230469, 68.08893585205078, 2 
300, 999, 161.1278076171875, 68.08893585205078, 2 
301, 999, 152.1750030517578, 68.08893585205078, 2 
302, 999, 144.13119506835938, 68.08893585205078, 2 
303, 999, 133.20762634277344, 68.08893585205078, 2 
304, 999, 126.08734130859375, 68.08893585205078, 2 
305, 999, 128.19589233398438, 68.08893585205078, 2 
306, 999, 162.15286254882812, 68.08893585205078, 2 
307, 999, 123.11695861816406, 68.08893585205078, 2 
308, 999, 135.19386291503906, 68.08893585205078, 2 
309, 999, 133.19285583496094, 68.08893585205078, 2 
310, 999, 130.09222412109375, 68.08893585205078, 2 
311, 999, 127.1379623413086, 68.08893585205078, 2 
312, 999, 122.212646484375, 68.08893585205078, 2 
313, 999, 134.3546142578125, 68.08893585205078, 2 
314, 999, 165.32015991210938, 68.08893585205078, 2 
315, 999, 122.36918640136719, 68.08893585205078, 2 
316, 999, 143.2215576171875, 68.08893585205078, 2 
317, 999, 164.8053436279297, 68.08893585205078, 2 
318, 999, 160.21282958984375, 68.08893585205078, 2 
319, 999, 168.97067260742188, 68.08893585205078, 2 
320, 999, 118.30574035644531, 68.08893585205078, 2 
321, 999, 156.0521240234375, 68.08893585205078, 2 
322, 999, 168.89266967773438, 68.08893585205078, 2 
323, 999, 134.20437622070312, 68.08893585205078, 2 
324, 999, 130.266845703125, 68.08893585205078, 2 
325, 999, 140.2042999267578, 68.08893585205078, 2 
326, 999, 150.13551330566406, 68.08893585205078, 2 
327, 999, 128.3369140625, 68.08893585205078, 2 
328, 999, 164.15805053710938, 68.08893585205078, 2 
329, 999, 152.08377075195312, 68.08893585205078, 2 
330, 999, 142.18360900878906, 68.08893585205078, 2 
331, 999, 131.14193725585938, 68.08893585205078, 2 
332, 999, 150.12347412109375, 68.08893585205078, 2 
333, 999, 164.04336547851562, 68.08893585205078, 2 
334, 999, 144.40518188476562, 68.08893585205078, 2 
335, 999, 141.34542846679688, 68.08893585205078, 2 
336, 999, 108.55319213867188, 68.08893585205078, 2 
337, 999, 176.0375518798828, 68.08893585205078, 2 
338, 999, 124.32154083251953, 68.08893585205078, 2 
339, 999, 162.06373596191406, 68.08893585205078, 2 
340, 999, 119.36358642578125, 68.08893585205078, 2 
341, 999, 135.40235900878906, 68.08893585205078, 2 
342, 999, 142.3125762939453, 68.08893585205078, 2 
343, 999, 130.37399291992188, 68.08893585205078, 2 
344, 999, 126.4303207397461, 68.08893585205078, 2 
345, 999, 132.32589721679688, 68.08893585205078, 2 
346, 999, 121.28033447265625, 68.08893585205078, 2 
347, 999, 162.24697875976562, 68.08893585205078, 2 
348, 999, 142.36329650878906, 68.08893585205078, 2 
349, 999, 111.542724609375, 68.08893585205078, 2 
350, 999, 126.4659423828125, 68.08893585205078, 2 
351, 999, 161.12057495117188, 68.08893585205078, 2 
352, 999, 152.27487182617188, 68.08893585205078, 2 
353, 999, 135.4005584716797, 68.08893585205078, 2 
354, 999, 128.51312255859375, 68.08893585205078, 2 
355, 999, 134.4758758544922, 68.08893585205078, 2 
356, 999, 147.40884399414062, 68.08893585205078, 2 
357, 999, 144.28543090820312, 68.08893585205078, 2 
358, 999, 151.4448699951172, 68.08893585205078, 2 
359, 999, 116.49678802490234, 68.08893585205078, 2 
360, 999, 118.43533325195312, 68.08893585205078, 2 
361, 999, 137.2279052734375, 68.08893585205078, 2 
362, 999, 136.28993225097656, 68.08893585205078, 2 
363, 999, 132.40878295898438, 68.08893585205078, 2 
364, 999, 157.2998809814453, 68.08893585205078, 2 
365, 999, 152.13714599609375, 68.08893585205078, 2 
366, 999, 145.20281982421875, 68.08893585205078, 2 
367, 999, 140.26922607421875, 68.08893585205078, 2 
368, 999, 168.09609985351562, 68.08893585205078, 2 
369, 999, 160.09503173828125, 68.08893585205078, 2 
370, 999, 143.44659423828125, 68.08893585205078, 2 
371, 999, 132.3370819091797, 68.08893585205078, 2 
372, 999, 169.10382080078125, 68.08893585205078, 2 
373, 999, 126.36695098876953, 68.08893585205078, 2 
374, 999, 147.23582458496094, 68.08893585205078, 2 
375, 999, 137.46551513671875, 68.08893585205078, 2 
376, 999, 141.31011962890625, 68.08893585205078, 2 
377, 999, 112.54512786865234, 68.08893585205078, 2 
378, 999, 102.4456787109375, 68.08893585205078, 2 
379, 999, 141.33465576171875, 68.08893585205078, 2 
380, 999, 155.22650146484375, 68.08893585205078, 2 
381, 999, 160.13815307617188, 68.08893585205078, 2 
382, 999, 121.47938537597656, 68.08893585205078, 2 
383, 999, 138.50294494628906, 68.08893585205078, 2 
384, 999, 165.05091857910156, 68.08893585205078, 2 
385, 999, 126.33440399169922, 68.08893585205078, 2 
386, 999, 113.69636535644531, 68.08893585205078, 2 
387, 999, 190.28424072265625, 68.08893585205078, 2 
388, 999, 136.3560028076172, 68.08893585205078, 2 
389, 999, 143.41580200195312, 68.08893585205078, 2 
390, 999, 153.3126678466797, 68.08893585205078, 2 
391, 999, 145.38230895996094, 68.08893585205078, 2 
392, 999, 109.47911071777344, 68.08893585205078, 2 
393, 999, 142.4658966064453, 68.08893585205078, 2 
394, 999, 151.38217163085938, 68.08893585205078, 2 
395, 999, 134.58697509765625, 68.08893585205078, 2 
396, 999, 111.53369903564453, 68.08893585205078, 2 
397, 999, 135.53497314453125, 68.08893585205078, 2 
398, 999, 144.39859008789062, 68.08893585205078, 2 
399, 999, 122.55767822265625, 68.08893585205078, 2 
400, 999, 165.28981018066406, 68.08893585205078, 2 
401, 999, 130.68341064453125, 68.08893585205078, 2 
402, 999, 173.42039489746094, 68.08893585205078, 2 
403, 999, 90.57225036621094, 68.08893585205078, 2 
404, 999, 103.63362884521484, 68.08893585205078, 2 
405, 999, 129.37965393066406, 68.08893585205078, 2 
406, 999, 122.76446533203125, 68.08893585205078, 2 
407, 999, 153.26193237304688, 68.08893585205078, 2 
408, 999, 121.64375305175781, 68.08893585205078, 2 
409, 999, 140.6150665283203, 68.08893585205078, 2 
410, 999, 136.66693115234375, 68.08893585205078, 2 
411, 999, 155.39920043945312, 68.08893585205078, 2 
412, 999, 149.57220458984375, 68.08893585205078, 2 
413, 999, 153.56973266601562, 68.08893585205078, 2 
414, 999, 153.55679321289062, 68.08893585205078, 2 
415, 999, 107.74168395996094, 68.08893585205078, 2 
416, 999, 162.69374084472656, 68.08893585205078, 2 
417, 999, 138.47714233398438, 68.08893585205078, 2 
418, 999, 275.08563232421875, 68.08893585205078, 2 
419, 999, 146.5330047607422, 68.08893585205078, 2 
420, 999, 126.69181060791016, 68.08893585205078, 2 
421, 999, 113.64878845214844, 68.08893585205078, 2 
422, 999, 102.75875854492188, 68.08893585205078, 2 
423, 999, 154.49913024902344, 68.08893585205078, 2 
424, 999, 109.81855773925781, 68.08893585205078, 2 
425, 999, 151.51084899902344, 68.08893585205078, 2 
426, 999, 107.82001495361328, 68.08893585205078, 2 
427, 999, 157.5513458251953, 68.08893585205078, 2 
428, 999, 128.65408325195312, 68.08893585205078, 2 
429, 999, 154.49734497070312, 68.08893585205078, 2 
430, 999, 123.71861267089844, 68.08893585205078, 2 
431, 999, 155.4777374267578, 68.08893585205078, 2 
432, 999, 152.54180908203125, 68.08893585205078, 2 
433, 999, 140.424072265625, 68.08893585205078, 2 
434, 999, 151.56591796875, 68.08893585205078, 2 
435, 999, 118.70541381835938, 68.08893585205078, 2 
436, 999, 165.70333862304688, 68.08893585205078, 2 
437, 999, 121.5496597290039, 68.08893585205078, 2 
438, 999, 124.78166198730469, 68.08893585205078, 2 
439, 999, 164.29415893554688, 68.08893585205078, 2 
440, 999, 137.62698364257812, 68.08893585205078, 2 
441, 999, 161.54556274414062, 68.08893585205078, 2 
442, 999, 114.74125671386719, 68.08893585205078, 2 
443, 999, 139.75054931640625, 68.08893585205078, 2 
444, 999, 144.7052001953125, 68.08893585205078, 2 
445, 999, 122.71340942382812, 68.08893585205078, 2 
446, 999, 111.88119506835938, 68.08893585205078, 2 
447, 999, 163.47288513183594, 68.08893585205078, 2 
448, 999, 118.84620666503906, 68.08893585205078, 2 
449, 999, 145.70684814453125, 68.08893585205078, 2 
450, 999, 110.91401672363281, 68.08893585205078, 2 
451, 999, 145.00782775878906, 68.08893585205078, 2 
452, 999, 117.89564514160156, 68.08893585205078, 2 
453, 999, 155.5377960205078, 68.08893585205078, 2 
454, 999, 148.79916381835938, 68.08893585205078, 2 
455, 999, 120.8744888305664, 68.08893585205078, 2 
456, 999, 135.8094940185547, 68.08893585205078, 2 
457, 999, 124.86510467529297, 68.08893585205078, 2 
458, 999, 121.81006622314453, 68.08893585205078, 2 
459, 999, 137.94302368164062, 68.08893585205078, 2 
460, 999, 118.85413360595703, 68.08893585205078, 2 
461, 999, 136.69384765625, 68.08893585205078, 2 
462, 999, 183.466796875, 68.08893585205078, 2 
463, 999, 128.88009643554688, 68.08893585205078, 2 
464, 999, 149.6748046875, 68.08893585205078, 2 
465, 999, 96.93208312988281, 68.08893585205078, 2 
466, 999, 109.99900817871094, 68.08893585205078, 2 
467, 999, 116.78289794921875, 68.08893585205078, 2 
468, 999, 134.65728759765625, 68.08893585205078, 2 
469, 999, 144.78330993652344, 68.08893585205078, 2 
470, 999, 160.8485870361328, 68.08893585205078, 2 
471, 999, 137.7026824951172, 68.08893585205078, 2 
472, 999, 132.89918518066406, 68.08893585205078, 2 
473, 999, 137.8932342529297, 68.08893585205078, 2 
474, 999, 144.87579345703125, 68.08893585205078, 2 
475, 999, 137.66712951660156, 68.08893585205078, 2 
476, 999, 163.65924072265625, 68.08893585205078, 2 
477, 999, 117.0025634765625, 68.08893585205078, 2 
478, 999, 100.97928619384766, 68.08893585205078, 2 
479, 999, 103.97947692871094, 68.08893585205078, 2 
480, 999, 142.80528259277344, 68.08893585205078, 2 
481, 999, 131.85479736328125, 68.08893585205078, 2 
482, 999, 122.90288543701172, 68.08893585205078, 2 
483, 999, 106.03425598144531, 68.08893585205078, 2 
484, 999, 156.7671661376953, 68.08893585205078, 2 
485, 999, 139.9954376220703, 68.08893585205078, 2 
486, 999, 145.8779296875, 68.08893585205078, 2 
487, 999, 124.91080474853516, 68.08893585205078, 2 
488, 999, 149.11685180664062, 68.08893585205078, 2 
489, 999, 130.89114379882812, 68.08893585205078, 2 
490, 999, 131.04318237304688, 68.08893585205078, 2 
491, 999, 115.94825744628906, 68.08893585205078, 2 
492, 999, 134.91156005859375, 68.08893585205078, 2 
493, 999, 148.7514190673828, 68.08893585205078, 2 
494, 999, 92.98191833496094, 68.08893585205078, 2 
495, 999, 127.72248840332031, 68.08893585205078, 2 
496, 999, 125.93896484375, 68.08893585205078, 2 
497, 999, 156.81033325195312, 68.08893585205078, 2 
498, 999, 116.99102783203125, 68.08893585205078, 2 
499, 999, 162.86282348632812, 68.08893585205078, 2 
500, 999, 161.81007385253906, 68.08893585205078, 2 
501, 999, 144.04037475585938, 68.08893585205078, 2 
502, 999, 130.8883056640625, 68.08893585205078, 2 
503, 999, 108.13091278076172, 68.08893585205078, 2 
504, 999, 133.10684204101562, 68.08893585205078, 2 
505, 999, 116.00282287597656, 68.08893585205078, 2 
506, 999, 133.8772735595703, 68.08893585205078, 2 
507, 999, 167.78448486328125, 68.08893585205078, 2 
508, 999, 156.93170166015625, 68.08893585205078, 2 
509, 999, 145.95675659179688, 68.08893585205078, 2 
510, 999, 141.104736328125, 68.08893585205078, 2 
511, 999, 140.90765380859375, 68.08893585205078, 2 
512, 999, 115.74368286132812, 68.08893585205078, 2 
513, 999, 136.03396606445312, 68.08893585205078, 2 
